student,exercise
3657,"[2, 6, 9, 10, 15, 18, 19, 20]"
3658,"[6, 10, 15, 16, 19, 20]"
3659,"[20, 6]"
3660,"[9, 10, 11, 16, 18]"
3661,"[6, 10, 15, 16, 18, 19, 20]"
3662,"[19, 12, 7]"
3663,"[1, 4, 8, 10, 14, 15, 19]"
3664,"[1, 10, 14, 15, 17]"
3665,"[8, 10, 17, 19, 20]"
3666,"[6, 7, 10, 11, 12, 15, 20]"
3667,"[18, 19, 20]"
3668,"[16, 20, 15]"
3669,"[2, 9, 15, 18, 19]"
3670,"[9, 18, 6]"
3671,[10]
3672,"[10, 19, 4, 14]"
3673,"[16, 1, 19, 6]"
3674,"[1, 7, 10, 12, 15, 16, 19]"
3675,"[6, 8, 10, 14, 15, 17, 19]"
3676,"[12, 20]"
3677,"[9, 18, 10]"
3678,"[6, 7, 9, 15, 18, 20]"
3679,"[10, 19, 4, 7]"
3680,"[17, 10, 19, 6]"
3681,"[8, 10, 12, 14, 15, 17, 19]"
3682,"[1, 6, 10, 15, 16, 18, 19, 20]"
3683,"[8, 10, 7, 15]"
3684,"[12, 6]"
3685,"[16, 9, 18, 15]"
3686,"[6, 8, 10, 14, 15, 17, 19, 20]"
3687,"[16, 10, 20, 15]"
3688,"[10, 16, 18, 19, 20]"
3689,"[1, 10, 11, 15, 19]"
3690,"[6, 9, 10, 15, 16, 19, 20]"
3691,"[7, 15]"
3692,"[6, 7, 9, 10, 15, 18, 19, 20]"
3693,"[19, 6, 15]"
3694,"[10, 19, 20, 15]"
3695,"[9, 15]"
3696,"[1, 20, 15]"
3697,"[9, 20, 6, 15]"
3698,"[6, 9, 10, 15, 16, 18, 19, 20]"
3699,"[1, 6, 7, 10, 15, 16, 19, 20]"
3700,"[6, 9, 10, 12, 15, 16, 19, 20]"
3701,"[6, 8, 10, 14, 15, 17, 19, 20]"
3702,"[6, 10, 15, 17, 18, 19, 20]"
3703,"[6, 9, 10, 15, 16, 18, 19, 20]"
3704,"[2, 6, 9, 10, 18, 19, 20]"
3705,"[1, 6, 15, 16, 19, 20]"
3706,"[1, 15, 16, 18, 20]"
3707,"[6, 9, 10, 11, 12, 15, 19, 20]"
3708,"[6, 7, 9, 15, 18, 19, 20]"
3709,"[10, 16, 18, 19, 20]"
3710,"[6, 7, 10, 15, 16, 19, 20]"
3711,"[12, 15]"
3712,"[1, 6, 10, 15, 16, 19, 20]"
3713,"[6, 10, 11, 15, 18, 19, 20]"
3714,"[10, 15, 7]"
3715,"[9, 11, 20, 6]"
3716,"[6, 7, 9, 12, 15, 19, 20]"
3717,"[8, 17, 19, 15]"
3718,"[1, 9, 10, 15, 16, 18, 19, 20]"
3719,"[6, 7, 10, 15, 17, 19, 20]"
3720,"[9, 10, 20]"
3721,"[16, 17, 19, 14]"
3722,"[6, 10, 11, 12, 15, 16, 19]"
3723,"[16, 18, 19, 6]"
3724,[17]
3725,"[1, 4, 10, 15, 17]"
3726,"[1, 7, 10, 15, 16, 19]"
3727,"[1, 4, 8, 10, 15, 17, 19, 20]"
3728,"[1, 6, 10, 14, 15, 17, 19, 20]"
3729,[7]
3730,"[5, 6, 7, 10, 15, 20]"
3731,"[2, 6, 9, 10, 15]"
3732,"[6, 7, 9, 10, 12, 15, 19, 20]"
3733,"[1, 19]"
3734,"[19, 20, 15]"
3735,"[10, 14, 15, 16, 17, 18, 19, 20]"
3736,"[6, 9, 10, 15, 16, 18, 19, 20]"
3737,"[4, 8, 10, 14, 15, 17, 19, 20]"
3738,"[7, 9, 10, 11, 15, 18, 19]"
3739,"[10, 11, 15, 16, 19, 20]"
3740,"[17, 10, 14, 15]"
3741,"[6, 7, 10, 11, 12, 15, 19, 20]"
3742,"[4, 6, 7, 10, 15, 17, 19]"
3743,"[1, 10, 11, 15, 16, 18, 20]"
3744,"[1, 6, 10, 15, 16, 17, 19, 20]"
3745,"[1, 6, 7, 15, 16, 19, 20]"
3746,"[1, 6, 7, 10, 15, 16, 19, 20]"
3747,"[20, 6]"
3748,[19]
3749,"[6, 7, 10, 15, 16, 19]"
3750,"[1, 6, 10, 16, 19, 20]"
3751,"[16, 10, 18, 11]"
3752,[10]
3753,"[6, 15, 16, 18, 19, 20]"
3754,"[1, 6, 16, 18, 19, 20]"
3755,"[1, 9, 10, 16, 19, 20]"
3756,"[16, 1, 10, 20]"
3757,"[1, 6, 9, 16, 19, 20]"
3758,"[6, 7, 15, 16, 18, 19, 20]"
3759,"[6, 9, 10, 15, 16, 18, 19, 20]"
3760,"[6, 9, 12, 15, 19]"
3761,"[7, 10, 11, 12, 15, 16, 19, 20]"
3762,"[6, 9, 10, 15, 17, 18, 19, 20]"
3763,"[6, 10, 17, 18, 19, 20]"
3764,"[1, 6, 15, 16, 20]"
3765,"[4, 9, 15, 18, 19, 20]"
3766,"[10, 12, 18, 19, 20]"
3767,"[14, 15, 17, 18, 19, 20]"
3768,"[16, 1, 18, 15]"
3769,"[9, 12, 15, 18, 19]"
3770,"[16, 10, 19, 20]"
3771,"[1, 6, 15, 16, 20]"
3772,"[4, 8, 14, 15, 17, 19, 20]"
3773,"[1, 4, 8, 10, 15, 17, 20]"
3774,"[6, 9, 10, 16, 18, 19, 20]"
3775,"[10, 14, 15, 17, 19, 20]"
3776,"[1, 6, 10, 15, 16, 18, 19, 20]"
3777,"[4, 6, 8, 10, 14, 15, 17, 19]"
3778,"[1, 6, 15, 17, 19, 20]"
3779,"[1, 4, 8, 10, 14, 15, 17, 19]"
3780,"[1, 8, 10, 14, 15, 17, 19, 20]"
3781,"[2, 6, 10, 15, 18, 20]"
3782,"[6, 9, 10, 15, 16, 19, 20]"
3783,"[4, 8, 14, 15, 16, 17, 19]"
3784,"[7, 14, 15, 19, 20]"
3785,"[6, 7, 10, 12, 19]"
3786,"[2, 6, 9, 10, 15, 18, 19]"
3787,"[6, 10, 15, 16, 18, 19, 20]"
3788,"[1, 9, 10, 15, 16, 19]"
3789,"[2, 6, 7, 9, 10, 15, 20]"
3790,"[2, 6, 9, 10, 15, 18, 19, 20]"
3791,"[10, 12]"
3792,"[4, 7, 8, 10, 14, 15]"
3793,"[6, 9, 10, 15, 16, 18, 19, 20]"
3794,"[6, 7, 9, 10, 15, 19, 20]"
3795,"[16, 10, 11, 12]"
3796,"[6, 10, 14, 15, 16, 17, 19, 20]"
3797,"[6, 9, 10, 15, 16, 18, 19, 20]"
3798,"[4, 8, 10, 14, 15, 17, 19]"
3799,"[6, 9, 10, 15, 16, 18, 19, 20]"
3800,"[6, 9, 10, 12, 15, 19, 20]"
3801,"[9, 10, 15, 16, 19, 20]"
3802,"[18, 19, 15]"
3803,"[6, 8, 10, 14, 15, 17, 19, 20]"
3804,"[9, 10, 20, 15]"
3805,"[16, 19, 20, 7]"
3806,"[6, 10, 11, 19, 20]"
3807,"[1, 4, 10, 14, 15, 16, 19, 20]"
3808,"[2, 9, 10, 13, 15, 16]"
3809,"[1, 4, 8, 10, 17, 19]"
3810,"[2, 6, 9, 10, 15, 16, 19, 20]"
3811,"[2, 6, 10, 15, 18, 19, 20]"
3812,"[6, 8, 10, 14, 15, 17, 19, 20]"
3813,"[1, 6, 9, 10, 15, 18, 19]"
3814,[20]
3815,"[4, 8, 10, 14, 15, 17, 19, 20]"
3816,"[6, 7, 9, 15, 20]"
3817,"[1, 9, 10, 18, 19, 20]"
3818,"[16, 1, 15]"
3819,"[1, 2, 10, 15, 16, 19, 20]"
3820,"[1, 9, 10, 15, 16, 18, 19, 20]"
3821,"[19, 20, 15]"
3822,"[2, 6, 9, 12, 15, 19, 20]"
3823,"[10, 19, 15]"
3824,"[6, 9, 10, 15, 17, 18, 19, 20]"
3825,"[1, 18, 20, 6]"
3826,"[1, 6, 10, 15, 16, 18, 19, 20]"
3827,"[6, 10, 12, 15, 16, 17, 19, 20]"
3828,"[7, 9, 10, 12, 15, 19, 20]"
3829,"[1, 10, 20, 15]"
3830,"[4, 10, 11, 14, 15, 17, 19]"
3831,"[5, 6, 7, 10, 12, 15, 19, 20]"
3832,"[7, 9, 15, 19, 20]"
3833,"[11, 17, 19, 20]"
3834,"[6, 9, 10, 12, 15, 16, 19]"
3835,"[6, 9, 10, 15, 16, 17, 19]"
3836,"[1, 14, 15, 16, 17, 20]"
3837,"[4, 8, 10, 14, 15, 19, 20]"
3838,"[4, 8, 10, 11, 14, 15, 17, 19]"
3839,"[1, 10, 15, 16, 17, 19, 20]"
3840,"[2, 9, 10, 12, 15, 18, 19, 20]"
3841,"[6, 9, 10, 15, 18, 20]"
3842,"[1, 19, 6]"
3843,"[9, 10, 11, 13, 19]"
3844,"[6, 9, 10, 15, 16, 19, 20]"
3845,"[16, 6, 15]"
3846,"[1, 6, 9, 10, 15, 18, 19, 20]"
3847,"[6, 10, 15, 16, 19, 20]"
3848,"[16, 18, 15]"
3849,"[9, 10, 14, 15, 17, 20]"
3850,"[6, 9, 10, 15, 16, 18, 19, 20]"
3851,"[8, 1, 10, 14]"
3852,"[5, 6, 7, 10, 12, 15, 19, 20]"
3853,"[10, 4, 20]"
3854,"[6, 7, 10, 12, 16, 19, 20]"
3855,"[4, 8, 10, 14, 15, 17, 19]"
3856,"[6, 9, 10, 15, 16, 18, 19, 20]"
3857,"[9, 3, 20]"
3858,"[2, 6, 9, 10, 15, 18, 19, 20]"
3859,"[6, 9, 10, 15, 16, 19, 20]"
3860,"[19, 20, 15]"
3861,"[8, 10, 14, 15, 17, 19, 20]"
3862,"[6, 10, 12, 15, 20]"
3863,"[1, 6, 10, 11, 15, 16, 19, 20]"
3864,"[6, 10, 11, 14, 15, 17, 19, 20]"
3865,"[6, 10, 11, 15, 16, 19]"
3866,"[1, 6, 10, 14, 15, 17, 20]"
3867,"[6, 7, 10, 15, 16, 20]"
3868,[15]
3869,[15]
3870,"[8, 10, 14, 15, 17, 18, 19]"
3871,"[7, 12, 15, 19, 20]"
3872,"[1, 6, 10, 15, 16, 18, 19, 20]"
3873,"[9, 10, 13, 15, 16, 19, 20]"
3874,"[6, 7, 10, 15, 18, 19, 20]"
3875,"[6, 9, 10, 15, 16, 18, 19, 20]"
3876,"[6, 9, 10, 15, 19, 20]"
3877,"[6, 7, 10, 15, 16, 19]"
3878,"[16, 10]"
3879,"[1, 6, 10, 12, 15, 16, 19, 20]"
3880,"[6, 9, 11, 15, 16, 19, 20]"
3881,"[6, 9, 10, 15, 16, 18, 19, 20]"
3882,"[7, 8, 10, 14, 15, 17, 19, 20]"
3883,"[7, 8, 10, 14, 15, 17, 19, 20]"
3884,"[4, 7, 10, 14, 15, 17, 19]"
3885,"[6, 9, 10, 16, 18, 19, 20]"
3886,"[1, 10, 14, 15, 16]"
3887,"[8, 10, 14, 17, 19, 20]"
3888,"[8, 10, 11, 14, 15, 17, 19, 20]"
3889,"[1, 10, 15, 16, 18, 19, 20]"
3890,"[1, 6, 10, 16, 19]"
3891,"[9, 10, 15, 18, 19, 20]"
3892,"[9, 19, 15]"
3893,[10]
3894,[11]
3895,"[6, 9, 15, 16, 18]"
3896,"[6, 7, 9, 10, 15, 18, 19, 20]"
3897,"[6, 7, 9, 10, 12, 15, 19, 20]"
3898,"[6, 7, 18, 19, 20]"
3899,"[16, 18]"
3900,"[1, 6, 10, 15, 16, 18, 19, 20]"
3901,"[1, 6, 10, 15, 16, 18, 19, 20]"
3902,"[1, 6, 10, 15, 16, 18, 19, 20]"
3903,"[6, 10, 15, 16, 18, 19]"
3904,[10]
3905,"[1, 10, 14, 17, 20]"
3906,"[20, 12]"
3907,"[5, 10, 12, 15, 16]"
3908,"[19, 20, 15, 7]"
3909,"[4, 20, 15]"
3910,"[6, 9, 10, 16, 18, 19]"
3911,[14]
3912,"[9, 20, 6, 15]"
3913,"[6, 9, 10, 16, 18, 19, 20]"
3914,"[6, 9, 10, 15, 16, 18, 19, 20]"
3915,"[6, 7, 10, 12, 15, 16, 20]"
3916,"[9, 10, 11, 15, 18, 19, 20]"
3917,"[10, 18, 6, 14]"
3918,"[6, 7, 10, 12, 16, 19, 20]"
3919,"[1, 6, 10, 15, 16, 18, 19, 20]"
3920,"[6, 7, 10, 12, 14, 15, 19, 20]"
3921,"[6, 7, 10, 16, 19, 20]"
3922,"[1, 6, 10, 15, 16]"
3923,"[7, 10, 12, 15, 19, 20]"
3924,"[7, 9, 10, 16, 19, 20]"
3925,"[16, 10, 19, 20]"
3926,"[7, 8, 10, 14, 15, 17, 19, 20]"
3927,"[10, 12, 5, 15]"
3928,"[6, 10, 11, 14, 15, 17, 19, 20]"
3929,"[4, 14, 15, 17, 20]"
3930,"[16, 20]"
3931,"[1, 6, 10, 15, 16, 18, 19, 20]"
3932,"[6, 9, 10, 15, 18, 20]"
3933,"[6, 9, 10, 15, 16, 18, 19]"
3934,"[1, 15, 16, 18, 20]"
3935,"[16, 9, 10, 18]"
3936,"[10, 15, 16, 19, 20]"
3937,"[8, 10, 14, 15, 17]"
3938,"[19, 12, 6, 15]"
3939,"[8, 10, 14, 17, 19, 20]"
3940,"[1, 9, 10, 15, 16, 18, 19, 20]"
3941,"[4, 7, 10, 14, 15, 16, 17, 19]"
3942,"[4, 8, 10, 11, 14, 15, 19]"
3943,[8]
3944,"[6, 7, 9, 10, 15, 18, 19, 20]"
3945,"[6, 7, 10, 15, 18, 19, 20]"
3946,"[6, 9, 12, 15, 20]"
3947,"[6, 10, 16, 19, 20]"
3948,"[11, 9, 19, 6]"
3949,"[9, 10, 14, 15, 16, 17, 19, 20]"
3950,"[6, 9, 10, 11, 15, 18, 19, 20]"
3951,"[6, 7, 9, 12, 15, 19, 20]"
3952,"[6, 9, 10, 12, 15, 16, 19, 20]"
3953,"[1, 6, 10, 15, 16, 18, 19]"
3954,"[1, 7, 10, 16, 19, 20]"
3955,"[9, 10, 11, 13, 19, 20]"
3956,"[6, 9, 10, 12, 15, 18, 19, 20]"
3957,"[17, 20, 1, 15]"
3958,"[9, 10, 19]"
3959,"[10, 12, 15, 16, 19]"
3960,"[7, 10, 12, 14, 15, 17]"
3961,"[6, 9, 10, 15, 20]"
3962,"[7, 10, 15, 16, 17, 18, 19]"
3963,"[8, 10, 17, 19, 20]"
3964,"[19, 20]"
3965,"[10, 12, 15, 16, 17, 19, 20]"
3966,"[19, 4, 14, 15]"
3967,"[5, 10, 12, 15, 16, 19]"
3968,"[7, 10, 12, 15, 20]"
3969,"[4, 8, 10, 14, 15, 17]"
3970,"[6, 9, 11, 18, 19]"
3971,"[1, 10, 16, 18, 19, 20]"
3972,"[7, 8, 14, 19, 20]"
3973,"[10, 12]"
3974,"[18, 2, 20]"
3975,"[1, 10, 6, 7]"
3976,"[6, 7, 9, 10, 19, 20]"
3977,"[9, 10, 12, 15, 19]"
3978,"[17, 14]"
3979,"[2, 6, 9, 15, 18, 19, 20]"
3980,"[10, 14, 15, 17, 18, 19, 20]"
3981,"[6, 10, 15, 16, 17, 20]"
3982,"[2, 6, 9, 10, 15, 18]"
3983,"[6, 9, 10, 15, 17, 18, 19, 20]"
3984,"[1, 9, 10, 15, 16, 19, 20]"
3985,"[6, 10, 14, 15, 16, 18, 19, 20]"
3986,"[6, 9, 10, 11, 12, 15, 19, 20]"
3987,"[6, 9, 15, 16, 19]"
3988,"[6, 10, 16, 18, 19, 20]"
3989,"[2, 6, 9, 10, 12, 15, 19, 20]"
3990,"[6, 10, 14, 15, 16, 17, 19, 20]"
3991,"[4, 8, 10, 14, 15, 17, 19, 20]"
3992,"[9, 10, 12, 15, 18, 19, 20]"
3993,"[17, 18, 19, 6]"
3994,"[6, 9, 10, 15, 16, 18, 19, 20]"
3995,"[6, 14, 15, 16, 17, 19, 20]"
3996,"[16, 10]"
3997,"[16, 17, 10, 15]"
3998,"[4, 8, 10, 14, 15, 17, 20]"
3999,"[9, 10, 11, 6]"
4000,[17]
4001,"[6, 9, 10, 15, 16, 18, 19, 20]"
4002,"[10, 15, 16, 18, 19, 20]"
4003,"[2, 9, 10, 11, 15, 18, 19, 20]"
4004,"[6, 9, 10, 18, 19]"
4005,"[7, 9, 10, 12, 15, 16, 19, 20]"
4006,"[9, 19]"
4007,"[1, 6, 10, 15, 16, 18, 19, 20]"
4008,"[9, 10, 12, 15, 16, 19, 20]"
4009,"[6, 9, 12, 15, 19]"
4010,"[6, 10, 12, 16, 19, 20]"
4011,"[1, 6, 10, 15, 16, 18]"
4012,"[8, 14, 15, 17, 19, 20]"
4013,"[4, 14, 17, 19, 20]"
4014,"[6, 8, 10, 14, 15, 17, 19, 20]"
4015,"[16, 19, 6, 15]"
4016,"[6, 10, 12, 16, 19, 20]"
4017,"[6, 7, 10, 16, 19, 20]"
4018,"[1, 6, 10, 15, 16, 19]"
4019,"[6, 9, 10, 15, 16, 19, 20]"
4020,"[6, 9, 10, 12, 15, 16, 19, 20]"
4021,"[9, 10, 19, 15]"
4022,"[6, 9, 15, 16, 19, 20]"
4023,"[2, 6, 9, 10, 12, 15, 19, 20]"
4024,"[1, 4, 8, 14, 17, 19]"
4025,"[8, 15]"
4026,"[4, 8, 14, 15, 17, 19, 20]"
4027,"[10, 11, 15, 16, 17, 18, 19, 20]"
4028,"[6, 9, 10, 15, 16, 18, 19, 20]"
4029,"[9, 10, 16, 19, 20]"
4030,"[1, 9, 10, 15, 16, 18, 19, 20]"
4031,"[6, 9, 10, 15, 17, 18, 19, 20]"
4032,"[6, 9, 10, 12, 15, 19, 20]"
4033,"[6, 7, 10, 15, 18, 19, 20]"
4034,"[1, 7, 10, 12, 15, 16, 20]"
4035,"[6, 9, 15, 16, 19, 20]"
4036,"[9, 10, 15, 16, 18, 19, 20]"
4037,"[4, 8, 10, 14, 15, 17, 19]"
4038,"[16, 10, 18, 15]"
4039,"[9, 10, 15, 16, 19, 20]"
4040,"[6, 9, 10, 12, 18, 19, 20]"
4041,"[20, 15]"
4042,"[4, 8, 10, 11, 14, 15, 17, 19]"
4043,"[6, 9, 10, 15, 16, 20]"
4044,"[1, 19, 9, 15]"
4045,[16]
4046,"[6, 12, 15, 18, 19]"
4047,"[1, 8, 10, 14, 15, 17, 19, 20]"
4048,"[1, 10, 11, 15, 18, 20]"
4049,"[16, 19]"
4050,"[1, 9, 10, 15, 16, 18, 19, 20]"
4051,"[1, 8, 14, 15, 17]"
4052,"[6, 9, 10, 18, 19, 20]"
4053,"[4, 7, 8, 10, 14, 15, 17, 19]"
4054,"[16, 17, 10]"
4055,"[4, 8, 10, 14, 15, 17, 19, 20]"
4056,"[16, 9, 10, 19]"
4057,"[9, 10, 19, 20]"
4058,"[12, 20, 15]"
4059,"[1, 4, 8, 10, 15, 17, 19, 20]"
4060,"[6, 7, 9, 16, 19]"
4061,"[7, 9, 10, 12, 15, 18, 19]"
4062,"[9, 10, 15, 16, 18, 19, 20]"
4063,"[1, 8, 10, 15, 17, 19, 20]"
4064,[15]
4065,"[2, 10, 12, 15, 19, 20]"
4066,"[6, 9, 10, 15, 19, 20]"
4067,"[9, 13, 15, 18, 19]"
4068,"[1, 8, 14, 19, 20]"
4069,"[6, 12, 15, 16, 20]"
4070,"[9, 10, 11, 15, 18, 19]"
4071,"[2, 6, 10, 12, 15, 19, 20]"
4072,"[5, 6, 7, 10, 12, 15, 19, 20]"
4073,"[6, 10, 12, 15, 20]"
4074,"[1, 9, 10, 16, 18, 19, 20]"
4075,"[6, 9, 10, 15, 16, 18, 19, 20]"
4076,"[1, 4, 10, 14, 15]"
4077,"[9, 10, 11, 12, 15, 19]"
4078,"[8, 10, 14, 15, 17, 19, 20]"
4079,"[10, 20, 15]"
4080,"[6, 9, 10, 12, 15, 18, 20]"
4081,"[10, 12, 15, 16, 20]"
4082,"[6, 9, 10, 12, 15, 16, 19, 20]"
4083,"[10, 14, 15, 19, 20]"
4084,"[9, 18, 19, 15]"
4085,"[5, 6, 10, 12, 15, 19, 20]"
4086,"[16, 18, 10, 19]"
4087,"[9, 18, 10, 15]"
4088,"[6, 9, 10, 12, 15, 16, 19, 20]"
4089,"[9, 10, 11, 12, 15, 18, 19, 20]"
4090,"[1, 10, 11, 14, 15, 18, 19, 20]"
4091,"[6, 9, 10, 12, 15, 16, 19, 20]"
4092,"[1, 6, 7, 10, 15, 16, 19, 20]"
4093,"[9, 10, 11, 12, 15, 18, 20]"
4094,"[6, 9, 10, 15, 18, 20]"
4095,"[9, 2, 10, 15]"
4096,"[1, 4, 8, 10, 14, 15, 17, 20]"
4097,"[6, 9, 10, 15, 16, 18, 19]"
4098,"[4, 8, 10, 14, 15, 17, 19, 20]"
4099,"[6, 9, 10, 12, 15, 16, 19]"
4100,"[6, 7, 10, 15, 16, 19, 20]"
4101,"[16, 1, 18, 20]"
4102,"[17, 19, 7, 15]"
4103,"[9, 12, 15, 16, 19]"
4104,"[16, 19, 12]"
4105,"[6, 8, 10, 14, 15, 17, 19]"
4106,"[2, 9, 10, 15, 16, 18, 19]"
4107,"[6, 7, 9, 10, 18, 19, 20]"
4108,"[2, 10, 15, 18, 19, 20]"
4109,"[9, 10, 12, 15, 16, 18, 19, 20]"
4110,"[6, 8, 10, 15, 17, 20]"
4111,"[6, 15]"
4112,"[1, 9, 10, 16, 20]"
4113,"[6, 9, 10, 15, 16, 18, 19, 20]"
4114,"[1, 4, 15, 19, 20]"
4115,"[9, 10, 12, 14, 15, 17, 19, 20]"
4116,"[1, 6, 9, 10, 15, 16, 19, 20]"
4117,"[6, 7, 10, 15, 16, 19]"
4118,"[6, 7, 9, 10, 18, 19, 20]"
4119,"[10, 14, 15, 17, 19]"
4120,"[10, 16, 18, 19, 20]"
4121,"[4, 9, 10, 12, 15, 18, 20]"
4122,"[6, 7, 9, 15, 20]"
4123,"[5, 9, 10, 12, 15, 19, 20]"
4124,"[9, 7]"
4125,"[16, 19]"
4126,"[1, 6, 7, 10, 15, 16, 20]"
4127,"[9, 19, 5, 15]"
4128,"[1, 6, 12, 15, 16, 20]"
4129,"[6, 9, 10, 11, 15, 19, 20]"
4130,"[10, 19, 12, 15]"
4131,"[6, 9, 10, 15, 16, 19, 20]"
4132,[12]
4133,"[10, 19]"
4134,"[9, 12, 16, 19, 20]"
4135,"[6, 10, 17, 19, 20]"
4136,"[6, 15]"
4137,"[6, 7, 9, 10, 19, 20]"
4138,"[1, 6, 10, 15, 16, 18, 20]"
4139,"[10, 15, 16, 18, 19, 20]"
4140,"[4, 8, 10, 17, 19, 20]"
4141,"[8, 17, 4, 15]"
4142,"[1, 10, 15, 16, 20]"
4143,"[6, 10, 12, 15, 16, 20]"
4144,"[1, 6, 9, 10, 15, 19, 20]"
4145,"[2, 6, 9, 15, 18, 19, 20]"
4146,"[19, 20]"
4147,"[6, 9, 10, 12, 16, 19, 20]"
4148,"[1, 7, 10, 15, 16, 19, 20]"
4149,"[2, 6, 9, 18, 19]"
4150,"[8, 19]"
4151,"[6, 9, 10, 12, 15, 18, 19, 20]"
4152,"[10, 19, 12, 6]"
4153,"[9, 19, 5, 15]"
4154,[12]
4155,"[4, 8, 15, 16, 19, 20]"
4156,"[6, 7, 10, 12, 16, 19, 20]"
4157,"[9, 10, 11, 14, 15, 18, 19, 20]"
4158,"[17, 10, 14, 7]"
4159,"[4, 8, 10, 14, 17, 19, 20]"
4160,"[6, 10, 16, 18, 19, 20]"
4161,"[6, 9, 10, 15, 16, 18, 19]"
4162,"[9, 20]"
4163,[10]
4164,"[17, 10, 19, 4]"
4165,"[16, 19, 20, 6]"
4166,[15]
4167,"[1, 6, 7, 10, 16, 19, 20]"
4168,"[6, 9, 10, 15, 16, 18, 19, 20]"
4169,"[7, 9, 10, 12, 15, 20]"
4170,"[6, 7, 10, 15, 16, 18, 20]"
4171,"[6, 7, 10, 16, 19]"
4172,"[9, 10, 7]"
4173,"[6, 7, 10, 12, 15, 16, 19, 20]"
4174,"[1, 9, 10, 15, 16, 18, 19, 20]"
4175,"[4, 8, 10, 14, 15, 17, 19, 20]"
4176,"[10, 19, 20, 15]"
4177,"[10, 20, 6, 15]"
4178,"[5, 6, 7, 15, 19, 20]"
4179,"[6, 10, 11, 15, 16, 19, 20]"
4180,"[7, 9, 10, 12, 15, 18, 19, 20]"
4181,"[1, 6, 7, 10, 15, 16, 19, 20]"
4182,"[2, 6, 9, 10, 15, 18, 19, 20]"
4183,[9]
4184,"[6, 7, 9, 12, 15, 19, 20]"
4185,"[9, 6, 15]"
4186,"[10, 19, 6]"
4187,"[7, 10, 11, 18, 20]"
4188,"[7, 10, 12, 15, 19, 20]"
4189,"[6, 7, 10, 15, 16, 18, 19, 20]"
4190,"[10, 15, 16, 19, 20]"
4191,"[6, 9, 10, 15, 16, 19]"
4192,"[6, 9, 10, 17, 18, 19, 20]"
4193,"[6, 9, 10, 11, 12, 15, 19]"
4194,"[9, 18, 20]"
4195,"[18, 20, 6, 15]"
4196,"[19, 10, 18, 20]"
4197,"[14, 15, 17, 18, 20]"
4198,"[16, 1]"
4199,"[6, 10, 15, 17, 19]"
4200,"[16, 19, 20]"
4201,"[6, 7, 9, 10, 15, 16, 19, 20]"
4202,"[16, 10, 15]"
4203,"[1, 9, 10, 15, 16, 18, 20]"
4204,"[6, 10, 15, 16, 18, 20]"
4205,"[6, 8, 10, 14, 15, 17, 19, 20]"
4206,"[1, 4, 8, 10, 14, 15, 16, 19]"
4207,"[9, 15, 16, 19, 20]"
4208,"[6, 7, 10, 11, 12, 15, 19, 20]"
4209,"[16, 10, 19, 15]"
