student,exercise
3041,"[4, 5, 8, 11, 16, 18, 19]"
3042,"[1, 4, 5, 8, 11, 16, 18, 19, 20]"
3043,"[1, 3, 6, 7, 8, 10, 11, 18]"
3044,"[5, 8, 11, 16, 18, 20]"
3045,"[3, 6, 8, 9, 10, 11, 12, 15, 18, 20]"
3046,"[3, 4, 5, 9, 10, 15, 16, 20]"
3047,"[3, 4, 5, 8, 9, 11, 13, 16, 18, 20]"
3048,"[5, 7, 8, 9, 11, 12, 15, 18]"
3049,"[1, 3, 4, 6, 12, 15, 16, 18, 20]"
3050,"[1, 5, 14, 15, 16, 17, 18, 19, 20]"
3051,"[1, 4, 8, 11, 13, 16, 18, 20]"
3052,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
3053,"[1, 8, 9, 13, 14, 16, 19, 20]"
3054,"[3, 5, 8, 14, 15, 17, 18]"
3055,"[4, 8, 16, 17, 18, 20]"
3056,"[1, 6, 8, 11, 12, 14, 16, 18, 20]"
3057,"[3, 4, 12, 15, 16, 18, 20]"
3058,"[1, 3, 11, 15, 16, 18]"
3059,"[3, 10, 13, 16, 18, 20]"
3060,"[1, 4, 5, 11, 13, 16, 20]"
3061,"[1, 18, 3, 17]"
3062,"[1, 5, 8, 11, 14, 15, 16, 18, 20]"
3063,"[1, 6, 8, 13, 16, 18, 20]"
3064,"[5, 7, 8, 11, 12, 16, 20]"
3065,"[1, 6, 8, 11, 12, 16, 19, 20]"
3066,"[9, 18, 12, 6]"
3067,"[1, 8, 9, 10, 11, 16, 18, 19, 20]"
3068,"[1, 8, 10, 11, 15, 18, 19, 20]"
3069,"[2, 3, 11, 13, 18, 19, 20]"
3070,[8]
3071,"[18, 5]"
3072,"[3, 9, 10, 15, 16]"
3073,"[5, 8, 12, 15, 18, 19, 20]"
3074,"[8, 10, 13]"
3075,"[3, 5, 8, 9, 10, 11, 15, 16, 18, 20]"
3076,"[1, 4, 5, 8, 11, 14, 16, 17, 18, 20]"
3077,"[6, 7, 8, 11, 12, 13, 18, 19, 20]"
3078,"[8, 1, 11, 15]"
3079,"[4, 5, 15, 18, 20]"
3080,"[16, 1, 12, 14]"
3081,"[3, 6, 7, 8, 11, 12, 13, 15, 18]"
3082,"[1, 2, 11, 15]"
3083,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
3084,"[1, 8, 10, 11, 13, 15]"
3085,"[1, 5, 8, 11, 13, 15, 16, 18, 19, 20]"
3086,"[3, 6, 8, 11, 12, 13, 15, 16, 18]"
3087,"[1, 2, 6, 8, 11, 12, 13, 14, 17]"
3088,"[5, 8, 9, 10, 11, 13, 16, 18, 20]"
3089,"[6, 7, 11, 12, 18, 19, 20]"
3090,"[1, 8, 9, 10, 18]"
3091,"[1, 3, 7, 12, 17]"
3092,"[3, 8, 10, 11, 13, 16, 20]"
3093,"[20, 5, 14]"
3094,"[1, 4, 8, 11, 15, 16, 19, 20]"
3095,"[1, 5, 8, 11, 13, 15, 16, 18, 19, 20]"
3096,[3]
3097,"[6, 10, 11, 12, 13, 16, 20]"
3098,"[6, 11, 12, 15, 16, 18, 20]"
3099,"[8, 11, 13, 15, 16, 18, 19, 20]"
3100,"[6, 8, 11, 13, 15, 16]"
3101,"[16, 9, 10, 18]"
3102,"[8, 16, 18, 19]"
3103,"[3, 8, 9, 10, 11, 15, 16, 18, 20]"
3104,"[5, 11, 13, 14, 16, 17, 18, 20]"
3105,"[11, 13, 18, 19, 20]"
3106,"[1, 5, 8, 11, 13, 16, 18, 20]"
3107,"[2, 3, 6, 7, 8, 9, 11, 12, 18, 19]"
3108,"[5, 7, 8, 12, 16, 18, 19, 20]"
3109,"[16, 3, 4, 5]"
3110,"[7, 11, 15, 16, 20]"
3111,"[16, 18, 12, 6]"
3112,"[3, 5, 8, 11, 13, 15, 16, 18, 20]"
3113,"[3, 6, 8, 11, 12, 15]"
3114,"[3, 4, 5, 8, 11, 15, 16, 18, 19]"
3115,"[8, 9, 19, 20]"
3116,"[1, 4, 5, 10, 11, 13, 15, 18, 20]"
3117,"[1, 4, 8, 11, 13, 15, 16, 18, 20]"
3118,"[3, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
3119,"[5, 6, 11, 12, 15, 16, 18, 19, 20]"
3120,"[9, 11, 13, 18, 19, 20]"
3121,"[6, 8, 12, 15, 16, 18, 19, 20]"
3122,"[8, 10, 12, 7]"
3123,"[3, 5, 8, 10, 16, 20]"
3124,"[16, 1, 20]"
3125,"[1, 6, 7, 8, 11, 12, 16, 19, 20]"
3126,"[1, 6, 7, 8, 10, 11, 12, 13, 14, 19]"
3127,"[5, 6, 7, 11, 12, 15, 16, 18, 20]"
3128,"[4, 6, 7, 16, 18, 20]"
3129,"[1, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
3130,"[11, 1, 2, 18]"
3131,"[8, 4]"
3132,"[1, 5, 8, 11, 13, 16, 18]"
3133,"[2, 5, 7, 8, 11, 12, 19]"
3134,"[1, 4, 8, 11, 13, 15, 18, 20]"
3135,"[1, 10, 11, 13, 15, 16, 19, 20]"
3136,"[1, 3, 8, 11, 13, 20]"
3137,"[8, 10, 13, 15, 16]"
3138,"[2, 6, 8, 10, 12, 15, 16, 18, 19, 20]"
3139,"[1, 3, 11, 16, 18, 19, 20]"
3140,"[3, 6, 7, 8, 12, 15, 16, 18, 19, 20]"
3141,"[7, 12, 13, 16, 20]"
3142,"[5, 13, 15]"
3143,"[5, 8, 10, 11, 15, 16, 18, 20]"
3144,"[3, 5, 8, 10, 13, 15, 16, 20]"
3145,"[3, 5, 8, 9, 10, 11, 15, 16, 18, 20]"
3146,"[1, 8, 10, 16, 18, 20]"
3147,"[1, 11, 15, 18, 19]"
3148,"[1, 3, 7, 12, 17]"
3149,"[8, 16, 10, 20]"
3150,"[3, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
3151,"[3, 4, 5, 8, 10, 12, 15, 16, 18, 20]"
3152,"[4, 5, 6, 11, 12, 13, 15, 18, 20]"
3153,"[3, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
3154,"[1, 8, 11, 13, 14, 16, 17, 18, 19, 20]"
3155,"[5, 6, 8, 9, 12, 16]"
3156,"[6, 7, 11, 18, 19, 20]"
3157,"[2, 3, 5, 8, 11, 13, 15, 16, 18, 20]"
3158,"[6, 7, 8, 9, 10, 11, 12, 13, 19, 20]"
3159,"[7, 8, 10, 11, 12, 13, 15]"
3160,"[2, 11, 20, 15]"
3161,"[1, 4, 5, 8, 14, 17, 18]"
3162,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
3163,"[8, 10, 11, 17, 20]"
3164,"[1, 8, 10, 11, 15, 16, 17, 20]"
3165,"[5, 11, 12, 13, 15, 16, 18, 20]"
3166,"[6, 7, 8, 9, 11, 12, 18, 19, 20]"
3167,"[2, 6, 8, 11, 12, 15, 16, 19, 20]"
3168,"[2, 5, 6, 7, 8, 16, 19, 20]"
3169,"[3, 11, 19, 6]"
3170,"[1, 2, 4, 5, 8, 11, 16, 18, 19, 20]"
3171,"[3, 5, 6, 8, 9, 15, 16, 18, 20]"
3172,"[1, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
3173,"[1, 5, 6, 7, 8, 9, 12, 16, 18, 20]"
3174,"[1, 3, 8, 9, 10, 11, 16, 18, 20]"
3175,"[1, 6, 8, 11, 12, 16, 18, 19, 20]"
3176,"[1, 3, 4, 5, 10, 16, 18, 20]"
3177,"[8, 11, 12, 15]"
3178,"[1, 5, 8, 10, 11, 15, 16, 18, 19, 20]"
3179,"[1, 3, 5, 8, 9, 10, 15, 16, 18, 20]"
3180,"[3, 5, 8, 9, 12, 15, 16, 18]"
3181,"[1, 3, 8, 11, 12, 15, 16, 18, 20]"
3182,"[5, 6, 8, 15, 16, 18, 20]"
3183,"[1, 6, 7, 8, 11, 12, 13, 17, 19]"
3184,"[1, 3, 5, 16, 18, 20]"
3185,"[3, 5, 8, 9, 10, 11, 15, 20]"
3186,"[16, 18, 10]"
3187,"[3, 5, 8, 12, 16]"
3188,"[1, 3, 5, 6, 7, 8, 10, 12, 15, 18]"
3189,"[1, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
3190,"[1, 4, 5, 9, 11, 13, 16, 18]"
3191,"[8, 11, 13, 15, 16, 18, 20]"
3192,"[2, 3, 5, 8, 11, 15, 16, 18, 19, 20]"
3193,"[1, 8, 9, 10, 11, 13, 15, 16, 18, 20]"
3194,"[1, 7, 8, 12, 15, 16, 18, 20]"
3195,"[1, 8, 11, 12, 13, 15, 16, 18, 19, 20]"
3196,"[12, 6, 15]"
3197,"[4, 20, 7]"
3198,"[3, 4, 5, 6, 8, 10, 11, 12, 15]"
3199,"[1, 5, 6, 8, 11, 12, 16, 19, 20]"
3200,"[1, 18, 3, 20]"
3201,"[3, 4, 8, 11, 15, 16, 18, 20]"
3202,"[2, 8, 10, 11, 16, 18, 19, 20]"
3203,"[1, 8, 11, 14, 16, 19]"
3204,"[1, 8, 11, 14, 16, 18, 20]"
3205,"[8, 11, 12, 13, 17, 19]"
3206,"[2, 4, 5, 8, 11, 16, 18, 19, 20]"
3207,"[1, 3, 6, 12, 14, 15, 16, 20]"
3208,"[1, 3, 5, 6, 10, 12, 15, 16, 18, 20]"
3209,"[9, 19, 20, 4]"
3210,"[2, 5, 6, 8, 11, 12, 16, 18, 19]"
3211,[14]
3212,"[2, 3, 4, 5, 6, 7, 8, 12, 18, 19]"
3213,"[3, 4, 5, 8, 11, 15, 20]"
3214,"[2, 6, 8, 11, 12, 15, 16, 19, 20]"
3215,[8]
3216,"[17, 11, 14]"
3217,"[2, 6, 8, 11, 13, 20]"
3218,"[1, 5, 8, 10, 11, 15, 16, 18, 19, 20]"
3219,"[2, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
3220,"[1, 6, 8, 12, 16]"
3221,"[10, 18, 20, 5]"
3222,"[6, 11, 16, 18, 20]"
3223,"[16, 17, 15]"
3224,"[3, 4, 5, 6, 7, 8, 12, 15, 18]"
3225,"[3, 5, 10, 11, 15, 16, 18, 20]"
3226,"[8, 15]"
3227,"[1, 8, 10, 12, 15, 16, 18, 20]"
3228,"[3, 5, 10, 11, 13, 15, 16, 18, 20]"
3229,"[1, 3, 8, 13, 15]"
3230,"[1, 3, 8, 15, 16, 18]"
3231,"[1, 11, 12, 13, 16, 20]"
3232,"[3, 5, 8, 10, 11, 15, 16, 18, 20]"
3233,"[12, 20, 14, 7]"
3234,"[1, 3, 6, 7, 10, 12, 15, 16, 18, 20]"
3235,"[1, 8, 10, 12, 13, 15, 16, 18, 20]"
3236,"[4, 5, 8, 14, 16, 17, 20]"
3237,"[5, 7, 11, 12, 15, 16, 18, 20]"
3238,"[2, 6, 8, 11, 12, 18, 19, 20]"
3239,"[3, 6, 12, 14, 15]"
3240,"[3, 9, 10, 11, 15, 16, 18, 20]"
3241,"[3, 6, 7, 8, 10, 11, 12, 15, 18]"
3242,"[5, 6, 8, 9, 12, 15, 16, 20]"
3243,"[8, 9, 11, 12, 16, 18, 20]"
3244,"[1, 6, 7, 8, 10, 12, 15, 16, 19, 20]"
3245,"[14, 15]"
3246,"[2, 5, 6, 8, 11, 15, 16, 18, 19, 20]"
3247,"[1, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
3248,"[1, 2, 5, 8, 10, 11, 15, 16, 18, 20]"
3249,"[8, 10, 11, 16, 17, 18, 20]"
3250,"[5, 9, 11, 13, 15, 16, 18]"
3251,"[3, 4, 5, 8, 13, 18, 19]"
3252,"[1, 5, 11, 12, 13, 16]"
3253,"[1, 8, 10, 15, 16, 18]"
3254,"[1, 3, 8, 16, 18]"
3255,"[1, 5, 9, 10, 11, 15, 16, 18, 20]"
3256,"[1, 5, 9, 12, 15, 16, 19, 20]"
3257,"[3, 8, 10, 11, 15, 16, 18, 20]"
3258,"[5, 6, 7, 8, 11, 12, 16, 18, 19, 20]"
3259,"[1, 4, 5, 8, 9, 15, 16, 18]"
3260,"[3, 4, 5, 8, 9, 15, 16, 18, 20]"
3261,"[1, 5, 6, 7, 8, 9, 12, 16, 18, 20]"
3262,"[1, 4, 11, 16, 17, 18]"
3263,"[3, 10, 11, 13, 15, 16, 20]"
3264,"[1, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
3265,"[6, 7, 8, 12, 18, 20]"
3266,"[6, 8, 9, 13, 15]"
3267,"[1, 3, 5, 8, 9, 10, 12, 16, 18, 20]"
3268,"[4, 5, 10, 15, 16, 20]"
3269,"[1, 3, 6, 8, 11, 12, 13, 19]"
3270,"[9, 11, 13, 16, 20]"
3271,"[5, 8, 10, 11, 15, 16]"
3272,"[11, 5]"
3273,"[1, 6, 7, 10, 12]"
3274,"[5, 9, 10, 11, 18, 19]"
3275,"[1, 4, 5, 8, 11, 18, 20]"
3276,"[3, 10, 11, 13, 15, 16, 18]"
3277,"[1, 3, 4, 8, 9, 15, 16, 18, 20]"
3278,"[16, 4, 13]"
3279,"[2, 3, 5, 11, 16, 18, 20]"
3280,"[4, 8, 9, 11, 13, 16, 18, 19, 20]"
3281,"[1, 6, 7, 8, 9, 12, 15, 16, 18, 20]"
3282,"[18, 13, 20, 4]"
3283,"[2, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
3284,"[4, 5, 6, 7, 8, 9, 12, 18]"
3285,"[1, 8, 11, 13, 14, 16, 17, 18, 19, 20]"
3286,"[1, 4, 5, 8, 11, 13, 15, 16, 20]"
3287,"[1, 2, 8, 11, 13, 14, 16, 17, 20]"
3288,"[1, 8, 11, 13, 14, 15, 16, 18, 19, 20]"
3289,"[4, 5, 8, 11, 15, 18]"
3290,"[1, 8, 10, 11, 14, 15, 16, 17, 18]"
3291,"[1, 4, 5, 10, 11, 13, 15, 16, 18, 20]"
3292,"[1, 5, 9, 10, 15, 18]"
3293,"[16, 1, 3]"
3294,"[8, 2]"
3295,"[3, 6, 8, 11, 12, 13, 18, 20]"
3296,"[5, 8, 13, 15, 16, 18, 20]"
3297,"[6, 7, 9, 10, 11, 12, 15, 18, 19]"
3298,"[1, 6, 7, 8, 11, 12, 13, 16, 19, 20]"
3299,"[1, 5, 8, 11, 16, 19]"
3300,"[1, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
3301,"[3, 4, 5, 8, 11, 19, 20]"
3302,"[1, 4, 5, 8, 9, 15, 16, 18, 19, 20]"
3303,"[3, 5, 6, 8, 10, 11, 12, 13, 15, 18]"
3304,"[3, 8, 11, 14, 19, 20]"
3305,"[10, 11, 12, 15, 19, 20]"
3306,"[4, 8, 10, 15, 20]"
3307,"[6, 7, 8, 9, 12, 15, 16, 18, 20]"
3308,"[6, 7, 8, 11, 12, 16]"
3309,"[1, 4, 8, 11, 14, 16, 18, 20]"
3310,"[1, 5, 8, 11, 13, 15, 16, 18]"
3311,"[1, 8, 9, 10, 11, 13, 15, 16, 18, 20]"
3312,"[2, 3, 10, 15, 16, 19]"
3313,"[1, 4, 5, 8, 9, 11, 13, 16, 18, 20]"
3314,"[1, 5, 8, 14, 15, 16, 17, 18, 20]"
3315,"[5, 8, 14, 15, 16, 18, 20]"
3316,"[2, 3, 11, 15, 18, 19]"
3317,[3]
3318,"[8, 16, 12, 20]"
3319,"[3, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
3320,"[3, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
3321,"[1, 3, 5, 8, 11, 13, 14, 17, 18, 19]"
3322,"[1, 6, 7, 12, 13, 16, 20]"
3323,"[1, 5, 6, 7, 11, 12, 16, 18, 20]"
3324,"[4, 5, 6, 7, 8, 12, 15, 16, 18, 20]"
3325,"[1, 5, 8, 11, 13, 15, 16, 18, 19, 20]"
3326,"[5, 10, 11, 16, 18]"
3327,"[5, 6, 8, 9, 11, 15, 16, 18, 19, 20]"
3328,"[1, 2, 5, 8, 11, 15, 16, 18, 19, 20]"
3329,"[8, 11, 13, 18, 19, 20]"
3330,[12]
3331,"[5, 8, 11, 13, 15, 16, 18, 19, 20]"
3332,"[1, 4, 5, 6, 15, 18, 20]"
3333,"[1, 3, 5, 6, 8, 12, 14, 15, 17, 18]"
3334,"[13, 20, 5]"
3335,"[3, 20, 4]"
3336,"[3, 8, 11, 15, 16, 18, 20]"
3337,"[4, 5, 8, 10, 11, 15, 16, 18, 19, 20]"
3338,"[1, 4, 5, 8, 9, 11, 16, 18, 19, 20]"
3339,"[1, 8, 11, 16, 18, 20]"
3340,"[1, 2, 11, 12, 15, 16]"
3341,"[6, 7, 8, 11, 12, 15, 16, 18, 19, 20]"
3342,"[4, 5, 8, 10, 11, 15, 16, 18, 19, 20]"
3343,"[3, 5, 8, 15, 18, 20]"
3344,"[2, 6, 11, 15, 16, 19, 20]"
3345,"[1, 5, 8, 11, 15, 16, 19, 20]"
3346,"[1, 2, 6, 8, 12, 14, 16, 17, 18, 20]"
3347,"[1, 2, 3, 8, 11, 13, 16, 18, 19]"
3348,"[1, 3, 4, 5, 8, 10, 15, 16, 18]"
3349,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
3350,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
3351,"[1, 6, 7, 8, 11, 12, 16, 19, 20]"
3352,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
3353,"[6, 8, 9, 11, 12, 13, 15, 18, 20]"
3354,"[1, 3, 4, 5, 9, 10, 16, 18, 20]"
3355,"[10, 3]"
3356,"[8, 6, 15]"
3357,"[4, 5, 6, 7, 8, 12, 16, 18, 19, 20]"
3358,"[5, 8, 9, 12, 16, 20]"
3359,"[1, 4, 5, 6, 8, 9, 12, 16, 18, 20]"
3360,"[1, 5, 10, 11, 15, 16, 18, 19]"
3361,"[16, 4, 20, 7]"
3362,"[4, 5, 9, 10, 11, 15, 18, 20]"
3363,"[3, 5, 6, 11, 12, 13, 15, 16, 18, 20]"
3364,"[1, 3, 8, 15, 18, 19]"
3365,"[4, 5, 6, 7, 8, 9, 11, 18]"
3366,[9]
3367,"[6, 8, 10, 12, 13, 15]"
3368,"[3, 4, 5, 9, 10, 11, 15, 16, 18]"
3369,"[5, 6, 7, 11, 15, 18]"
3370,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
3371,"[1, 10, 3, 15]"
3372,"[3, 4, 8, 9, 11, 15]"
3373,"[9, 11, 1]"
3374,"[5, 6, 7, 8, 12, 15, 18]"
3375,"[3, 9, 10, 11, 20]"
3376,"[3, 4, 5, 7, 8, 11, 15, 18]"
3377,"[7, 8, 10, 12, 15, 20]"
3378,"[3, 4, 5, 9, 15, 16]"
3379,"[1, 6, 7, 8, 9, 12, 16, 18, 19, 20]"
3380,"[1, 3, 5, 8, 10, 16, 18, 20]"
3381,"[8, 9, 10, 16, 18]"
3382,[16]
3383,"[1, 6, 8, 9, 12]"
3384,"[3, 4, 5, 9, 11, 15, 18]"
3385,"[1, 5, 6, 8, 9, 12, 14, 16, 18, 20]"
3386,"[1, 5, 8, 11, 13, 15, 16, 18, 20]"
3387,"[3, 4, 5, 8, 9, 10, 18]"
3388,"[3, 5, 8, 9, 11, 15, 18, 20]"
3389,"[3, 4, 5, 6, 7, 8, 9, 12, 18, 20]"
3390,"[8, 11, 20, 4]"
3391,"[1, 6, 8, 12, 16, 18, 20]"
3392,"[5, 9, 10, 11, 13, 15, 18, 20]"
3393,"[3, 4, 8, 9, 16, 18, 20]"
3394,"[9, 20, 4, 15]"
3395,"[3, 4, 5, 8, 9, 10, 11, 20]"
3396,"[8, 16, 19, 20]"
3397,"[4, 8, 13, 15, 18, 20]"
3398,"[1, 3, 4, 7, 20]"
3399,"[16, 17, 18, 19]"
3400,"[3, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
3401,"[1, 5, 8, 9, 16, 18, 19, 20]"
3402,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
3403,"[1, 18, 5, 9]"
3404,"[10, 14, 15, 17, 18, 20]"
3405,"[3, 8, 9, 15, 16, 18, 20]"
3406,"[8, 11, 4]"
3407,"[16, 10, 20, 12]"
3408,"[12, 20, 5]"
3409,"[1, 3, 8, 10, 15, 16]"
3410,"[1, 3, 10, 11, 15, 16, 18]"
3411,"[1, 3, 4, 15, 16, 18, 20]"
3412,"[11, 20]"
3413,"[1, 3, 4, 5, 9, 10, 15, 16, 18]"
3414,"[1, 18, 19, 5]"
3415,"[3, 4, 5, 6, 7, 8, 10, 12, 15, 18]"
3416,"[1, 12, 7]"
3417,"[4, 5, 6, 7, 8, 9, 11, 12, 18, 20]"
3418,"[1, 4, 5, 8, 9, 10, 15, 16, 18]"
3419,"[1, 6, 8, 9, 11, 12, 16, 18]"
3420,[8]
3421,"[8, 16, 10]"
3422,"[1, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
3423,"[2, 5, 6, 8, 12, 15, 18, 20]"
3424,"[3, 4, 5, 8, 10, 12, 15, 16, 18, 20]"
3425,"[3, 5, 7, 10, 12, 15, 16, 20]"
3426,"[4, 6, 7, 11, 12, 15]"
3427,"[2, 4, 6, 8, 12, 18, 19]"
3428,"[1, 4, 8, 14, 15, 17, 20]"
3429,"[1, 2, 3, 8, 11, 13, 16, 18, 20]"
3430,"[3, 11, 13, 15, 16, 18, 20]"
3431,"[5, 6, 7, 8, 12, 13]"
3432,"[1, 4, 5, 8, 14, 15, 16]"
3433,"[5, 6, 15]"
3434,"[1, 6, 8, 11, 12, 15, 16, 20]"
3435,"[3, 4, 5, 8, 9, 12, 16, 18]"
3436,"[1, 3, 4, 9, 14, 15, 18, 20]"
3437,"[3, 6, 8, 10, 11, 12, 13, 15, 20]"
3438,"[3, 6, 8, 9, 12, 16, 18, 20]"
3439,"[1, 3, 4, 5, 8, 9, 11, 12, 18]"
3440,"[3, 4, 5, 6, 8, 9, 11, 12, 18]"
3441,"[1, 10, 11, 15, 18, 20]"
3442,"[3, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
3443,"[10, 11, 13, 16, 18, 20]"
3444,"[3, 5, 9, 10, 11, 13, 15, 16, 18, 20]"
3445,"[3, 5, 8, 9, 11, 15, 16, 18, 20]"
3446,"[3, 7, 8, 11, 15]"
3447,"[8, 9, 13, 15]"
3448,"[1, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
3449,"[1, 3, 7, 15, 16, 18, 20]"
3450,"[1, 5, 6, 7, 8, 12, 16, 18, 19, 20]"
3451,"[3, 6, 8, 9, 12, 15, 18]"
3452,"[1, 11, 13, 14, 16, 17, 18, 19, 20]"
3453,"[3, 6, 7, 9, 11, 12, 13, 19]"
3454,"[20, 13]"
3455,"[1, 4, 5, 6, 10, 12, 15, 16, 18, 20]"
3456,"[8, 1, 18, 11]"
3457,"[1, 4, 8, 11, 15, 18, 20]"
3458,"[6, 8, 11, 13, 15, 16, 18, 19, 20]"
3459,"[3, 4, 5, 6, 8, 11, 12, 13, 18, 19]"
3460,"[1, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
3461,"[2, 3, 6, 7, 11, 12, 13, 15, 18, 20]"
3462,"[2, 5, 8, 13, 16, 19, 20]"
3463,"[1, 3, 5, 8, 10, 15, 16, 18, 20]"
3464,"[2, 4, 8, 18, 19, 20]"
3465,"[1, 2, 3, 4, 5, 6, 8, 9, 18]"
3466,"[1, 4, 5, 8, 10, 11, 15, 16, 18]"
3467,"[1, 5, 6, 7, 8, 9, 12, 16, 18, 20]"
3468,"[3, 8, 11, 12, 13, 15, 16, 18, 20]"
3469,"[1, 3, 5, 10, 11, 13, 15, 16, 18, 20]"
3470,"[18, 3, 20, 5]"
3471,"[1, 3, 4, 5, 8, 9, 15, 16, 18]"
3472,"[3, 5, 6, 9, 18, 20]"
3473,"[1, 6, 8, 9, 10, 12, 15, 16, 18, 20]"
3474,"[2, 3, 6, 7, 8, 12, 15, 18, 20]"
3475,"[8, 17, 18, 14]"
3476,"[18, 4, 13]"
3477,"[3, 7, 8, 10, 12, 15, 18, 20]"
3478,"[3, 10, 18, 15]"
3479,"[3, 4, 5, 11, 13, 15, 16, 18, 20]"
3480,"[1, 4, 5, 8, 9, 14, 15, 16, 18, 20]"
3481,"[16, 10, 12, 5]"
3482,"[1, 2]"
3483,"[5, 11, 15, 16, 18, 20]"
3484,"[9, 12, 16, 18, 20]"
3485,"[10, 3, 4]"
3486,"[4, 5, 7, 9, 11]"
3487,"[11, 10, 19]"
3488,"[5, 6, 7, 8, 9, 12, 15, 16, 18, 20]"
3489,"[2, 6, 7, 8, 11, 12, 16, 18, 19, 20]"
3490,"[3, 4, 5, 10, 11, 15]"
3491,"[1, 5, 6, 7, 12, 15, 20]"
3492,"[3, 5, 6, 9, 10, 11, 12, 13, 15, 18]"
3493,"[1, 6, 8, 11, 12, 15, 16, 18, 19]"
3494,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
3495,"[1, 4, 5, 6, 7, 12, 15, 18, 20]"
3496,"[16, 20]"
3497,"[11, 12, 13, 15, 18, 20]"
3498,"[5, 8, 12, 16, 18, 20]"
3499,"[1, 4, 6, 8, 9, 12, 18]"
3500,"[3, 4, 5, 8, 11, 13, 16, 18, 20]"
3501,"[5, 6, 12, 15, 16, 18, 19, 20]"
3502,"[1, 6, 7, 8, 11, 13, 20]"
3503,"[1, 5, 6, 7, 8, 12, 16, 18, 20]"
3504,"[2, 6, 8, 11, 12, 16, 19, 20]"
3505,"[1, 4, 8, 9, 12, 18, 20]"
3506,"[1, 2, 10, 16, 19, 20]"
3507,"[19, 3, 11]"
3508,"[5, 8, 10, 11, 15, 16, 18, 20]"
3509,"[1, 6, 7, 12, 14, 16, 17, 20]"
3510,"[17, 11, 14, 15]"
3511,"[1, 4, 5, 8, 9, 16, 20]"
3512,"[1, 4, 5, 9, 14, 18, 20]"
3513,"[1, 6, 8, 11, 12, 13, 14, 18, 19]"
3514,"[5, 8, 9, 15, 20]"
3515,"[16, 18, 20, 15]"
3516,"[3, 5, 10, 12, 15, 16, 18, 20]"
3517,"[20, 14]"
3518,"[2, 10, 11, 12, 13, 15, 16, 18]"
3519,"[5, 8, 16, 18, 20]"
3520,"[1, 2, 6, 8, 12, 15, 16, 18]"
3521,"[1, 10, 12, 16, 18, 20]"
3522,"[1, 4, 5, 8, 10, 14, 15, 16, 18, 20]"
3523,"[2, 7, 8, 11, 12, 13]"
3524,"[19, 11, 20, 15]"
3525,"[3, 6, 11, 12, 19]"
3526,"[3, 4, 5, 10, 15, 16, 18, 20]"
3527,"[1, 14, 15, 16, 17, 20]"
3528,"[3, 5, 8, 12, 15, 16, 18]"
3529,"[3, 5, 6, 8, 10, 11, 12, 13, 15, 18]"
3530,"[1, 3, 9, 10, 11, 13, 15, 16, 18, 20]"
3531,"[1, 3, 10, 14, 16, 19, 20]"
3532,"[16, 15]"
3533,"[1, 4, 5, 14, 15, 16, 17, 18, 20]"
3534,"[3, 8, 10, 11, 13, 15, 18]"
3535,"[1, 4, 5, 8, 11, 15, 16, 18, 20]"
3536,"[1, 5, 8, 11, 15, 18, 20]"
3537,"[3, 6, 8, 12, 15, 16, 20]"
3538,"[2, 5, 8, 16, 18]"
3539,"[5, 6, 7, 8, 12, 15, 16, 18]"
3540,"[3, 5, 11, 12, 13, 15, 16, 20]"
3541,"[1, 5, 6, 7, 8, 12, 15, 16, 18, 20]"
3542,"[3, 4, 5, 8, 10, 15, 16, 18, 20]"
3543,"[8, 11, 18, 19]"
3544,"[1, 5, 9, 10, 11, 15, 16, 20]"
3545,"[1, 5, 9, 14, 15, 16, 18, 20]"
3546,"[1, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
3547,"[8, 11, 14, 15, 16, 17, 18, 19, 20]"
3548,"[1, 3, 5, 6, 12, 14, 15, 16, 18, 20]"
